card_id,snapshot_date,balance,payment_made,late_payment
21,2020-08-31,644.02,370.71,False
21,2020-09-30,698.64,646.46,False
21,2020-10-31,807.33,449.99,False
21,2020-11-30,886.9,473.46,False
21,2020-12-31,815.37,441.0,False
21,2021-01-31,791.89,461.58,False
21,2021-02-28,937.64,782.47,False
21,2021-03-31,762.79,629.67,False
21,2021-04-30,623.35,471.41,False
21,2021-05-31,781.74,411.18,False
21,2021-06-30,678.84,427.2,False
21,2021-07-31,730.26,641.44,False
21,2021-08-31,680.25,638.7,False
21,2021-09-30,945.86,585.86,False
21,2021-10-31,991.51,878.48,True
21,2021-11-30,624.52,457.13,False
21,2021-12-31,813.44,609.19,False
21,2022-01-31,860.56,784.01,False
21,2022-02-28,907.97,891.84,False
21,2022-03-31,807.31,519.56,False
21,2022-04-30,828.96,677.5,False
21,2022-05-31,756.49,724.37,False
21,2022-06-30,661.52,560.94,False
21,2022-07-31,724.89,673.13,False
21,2022-08-31,708.98,703.14,False
21,2022-09-30,679.1,402.1,False
21,2022-10-31,859.56,495.15,False
21,2022-11-30,844.0,457.22,False
21,2022-12-31,919.14,691.75,False
21,2023-01-31,765.19,759.11,False
21,2023-02-28,851.73,496.54,False
21,2023-03-31,769.07,446.92,True
21,2023-04-30,821.84,627.64,False
21,2023-05-31,953.71,514.72,False
21,2023-06-30,673.28,625.54,False
21,2023-07-31,814.28,696.31,False
21,2023-08-31,786.5,716.36,False
21,2023-09-30,741.26,553.8,False
21,2023-10-31,732.25,429.74,False
21,2023-11-30,928.07,510.73,False
21,2023-12-31,655.15,441.55,False
21,2024-01-31,897.28,740.77,False
21,2024-02-29,739.1,680.51,False
21,2024-03-31,989.16,808.21,False
21,2024-04-30,868.29,575.29,False
21,2024-05-31,626.29,367.91,False
21,2024-06-30,689.14,632.99,False
21,2024-07-31,855.01,724.26,False
21,2024-08-31,720.32,436.75,True
21,2024-09-30,719.77,594.95,False
21,2024-10-31,946.11,835.45,False
21,2024-11-30,863.83,544.34,False
21,2024-12-31,866.12,675.76,False
21,2025-01-31,776.88,567.26,False
21,2025-02-28,816.61,563.62,False
21,2025-03-31,642.68,457.12,True
21,2025-04-30,893.72,857.11,False
21,2025-05-31,940.98,607.98,False
21,2025-06-30,899.33,811.6,True
22,2023-06-30,24198.1,20891.08,False
22,2023-07-31,22887.23,14665.24,False
22,2023-08-31,15844.25,13496.81,False
22,2023-09-30,15686.59,9740.54,True
22,2023-10-31,19343.93,12585.79,False
22,2023-11-30,17658.58,11477.36,False
22,2023-12-31,15211.12,14472.58,False
22,2024-01-31,21299.55,16967.45,False
22,2024-02-29,16559.04,8933.35,False
22,2024-03-31,22545.15,11663.4,False
22,2024-04-30,24518.67,22749.6,False
22,2024-05-31,15363.4,14068.06,False
22,2024-06-30,15867.36,8678.31,False
22,2024-07-31,21313.26,19494.03,False
22,2024-08-31,20355.99,15444.56,False
22,2024-09-30,17852.23,12805.37,False
22,2024-10-31,20652.24,19542.42,False
22,2024-11-30,20703.0,16886.48,False
22,2024-12-31,21641.76,13390.12,False
22,2025-01-31,15762.15,10911.44,False
22,2025-02-28,21146.46,20623.41,False
22,2025-03-31,22044.21,16602.22,False
22,2025-04-30,15435.04,9680.79,False
22,2025-05-31,19380.54,10132.62,False
22,2025-06-30,17457.91,17209.42,False
23,2024-09-30,1892.06,1131.54,False
23,2024-10-31,1699.84,1025.85,False
23,2024-11-30,1437.16,724.09,False
23,2024-12-31,1466.95,812.71,False
23,2025-01-31,2198.05,1727.72,False
23,2025-02-28,1712.06,1653.64,False
23,2025-03-31,1515.04,1224.96,False
23,2025-04-30,1761.45,1327.62,False
23,2025-05-31,1903.04,1619.73,False
23,2025-06-30,1557.42,992.65,False
24,2023-01-31,511.01,487.4,False
24,2023-02-28,563.65,369.01,False
24,2023-03-31,656.48,597.79,True
24,2023-04-30,571.27,300.24,False
24,2023-05-31,417.02,334.41,False
24,2023-06-30,431.71,298.71,False
24,2023-07-31,499.78,280.13,False
24,2023-08-31,601.97,322.36,True
24,2023-09-30,495.97,481.52,False
24,2023-10-31,582.58,396.71,False
24,2023-11-30,403.81,330.34,False
24,2023-12-31,564.9,529.23,False
24,2024-01-31,433.34,412.2,True
24,2024-02-29,543.88,310.59,True
24,2024-03-31,513.95,332.79,False
24,2024-04-30,555.44,289.87,True
24,2024-05-31,550.48,369.69,False
24,2024-06-30,575.52,531.09,False
24,2024-07-31,516.06,431.68,False
24,2024-08-31,483.01,432.05,False
24,2024-09-30,614.59,560.02,False
24,2024-10-31,646.21,462.36,False
24,2024-11-30,556.78,381.72,False
24,2024-12-31,589.77,497.89,False
24,2025-01-31,445.72,318.81,True
24,2025-02-28,639.11,430.08,False
24,2025-03-31,407.9,335.67,False
24,2025-04-30,492.18,263.74,False
24,2025-05-31,484.32,406.13,False
24,2025-06-30,498.59,303.61,False
25,2025-06-30,3852.9,3252.38,False
26,2023-03-31,2804.45,1440.84,False
26,2023-04-30,3480.18,2408.64,True
26,2023-05-31,2162.32,1500.64,False
26,2023-06-30,2151.58,1889.32,False
26,2023-07-31,2527.13,2400.88,False
26,2023-08-31,3468.74,2278.9,False
26,2023-09-30,2970.2,2712.84,False
26,2023-10-31,2525.94,2476.86,False
26,2023-11-30,2663.1,1784.79,False
26,2023-12-31,2336.31,1814.98,False
26,2024-01-31,3194.71,2928.99,False
26,2024-02-29,2545.62,1602.89,False
26,2024-03-31,2200.02,1476.71,False
26,2024-04-30,3483.57,2713.19,False
26,2024-05-31,2938.45,1673.74,False
26,2024-06-30,3003.09,2235.65,False
26,2024-07-31,3522.31,3311.53,False
26,2024-08-31,2922.79,2368.43,False
26,2024-09-30,2676.69,1391.16,False
26,2024-10-31,2885.57,1771.38,False
26,2024-11-30,3403.11,2930.32,False
26,2024-12-31,3347.34,1892.34,False
26,2025-01-31,2294.9,2058.77,False
26,2025-02-28,3357.4,3263.46,False
26,2025-03-31,2772.08,2745.73,False
26,2025-04-30,3338.27,2651.81,False
26,2025-05-31,2522.24,1517.41,False
26,2025-06-30,2664.55,2013.43,False
27,2025-06-30,3144.17,2932.85,False
28,2020-02-29,951.88,869.79,False
28,2020-03-31,1034.69,1011.95,False
28,2020-04-30,803.02,744.38,False
28,2020-05-31,1171.14,1108.54,False
28,2020-06-30,1189.35,861.28,False
28,2020-07-31,1061.17,1022.11,True
28,2020-08-31,986.44,832.42,False
28,2020-09-30,1094.07,620.58,False
28,2020-10-31,927.5,836.81,False
28,2020-11-30,853.64,835.48,True
28,2020-12-31,1246.41,1045.0,False
28,2021-01-31,895.52,454.17,False
28,2021-02-28,1164.74,1013.6,False
28,2021-03-31,1124.46,994.54,False
28,2021-04-30,1130.79,1043.67,False
28,2021-05-31,792.71,589.63,False
28,2021-06-30,951.86,669.68,False
28,2021-07-31,922.56,512.48,False
28,2021-08-31,1221.4,654.86,False
28,2021-09-30,1009.27,655.81,False
28,2021-10-31,998.31,895.74,False
28,2021-11-30,773.56,414.98,False
28,2021-12-31,895.85,552.02,False
28,2022-01-31,1149.44,1108.77,False
28,2022-02-28,1200.65,793.33,False
28,2022-03-31,861.29,706.46,False
28,2022-04-30,1049.64,712.61,False
28,2022-05-31,809.84,764.76,False
28,2022-06-30,972.73,771.31,False
28,2022-07-31,784.32,659.86,False
28,2022-08-31,1104.76,1006.73,False
28,2022-09-30,1024.2,778.48,False
28,2022-10-31,1135.4,721.78,False
28,2022-11-30,890.35,504.75,False
28,2022-12-31,775.61,678.13,False
28,2023-01-31,748.57,565.59,True
28,2023-02-28,886.31,756.46,False
28,2023-03-31,1167.33,585.89,False
28,2023-04-30,1118.21,735.93,False
28,2023-05-31,928.26,589.63,False
28,2023-06-30,904.86,809.37,False
28,2023-07-31,964.97,921.52,False
28,2023-08-31,1229.58,669.68,False
28,2023-09-30,994.91,690.29,False
28,2023-10-31,1099.72,552.26,False
28,2023-11-30,1104.31,920.1,False
28,2023-12-31,1128.26,1100.49,False
28,2024-01-31,897.23,495.88,False
28,2024-02-29,1069.93,560.74,False
28,2024-03-31,1225.94,919.7,False
28,2024-04-30,976.89,590.47,False
28,2024-05-31,933.04,490.94,False
28,2024-06-30,956.34,871.31,False
28,2024-07-31,854.29,707.93,False
28,2024-08-31,1187.7,721.97,False
28,2024-09-30,1051.77,681.18,False
28,2024-10-31,1073.67,933.34,False
28,2024-11-30,1070.27,746.58,False
28,2024-12-31,847.91,801.37,False
28,2025-01-31,932.03,493.09,False
28,2025-02-28,1005.92,637.55,False
28,2025-03-31,755.83,521.18,False
28,2025-04-30,758.14,426.21,False
28,2025-05-31,994.44,698.24,False
28,2025-06-30,1045.47,527.92,False
29,2018-10-31,685.35,520.53,False
29,2018-11-30,504.06,447.1,False
29,2018-12-31,562.32,555.58,False
29,2019-01-31,422.01,373.51,False
29,2019-02-28,450.74,285.22,True
29,2019-03-31,498.9,442.31,False
29,2019-04-30,514.14,352.63,True
29,2019-05-31,500.7,412.19,False
29,2019-06-30,652.95,334.18,False
29,2019-07-31,635.19,565.44,False
29,2019-08-31,528.03,343.99,False
29,2019-09-30,480.8,299.68,False
29,2019-10-31,625.24,460.74,False
29,2019-11-30,683.76,664.18,False
29,2019-12-31,693.09,535.23,False
29,2020-01-31,438.33,299.31,False
29,2020-02-29,471.78,269.1,False
29,2020-03-31,634.66,500.84,False
29,2020-04-30,642.95,525.92,False
29,2020-05-31,604.84,381.02,False
29,2020-06-30,672.54,433.96,False
29,2020-07-31,664.94,567.77,False
29,2020-08-31,458.28,230.94,False
29,2020-09-30,541.84,307.3,False
29,2020-10-31,564.65,350.62,False
29,2020-11-30,606.37,326.3,False
29,2020-12-31,641.8,468.41,False
29,2021-01-31,537.71,280.66,False
29,2021-02-28,541.25,327.24,True
29,2021-03-31,652.0,645.87,False
29,2021-04-30,654.82,406.64,False
29,2021-05-31,472.08,460.62,False
29,2021-06-30,615.3,609.5,False
29,2021-07-31,489.5,351.7,False
29,2021-08-31,437.63,354.99,False
29,2021-09-30,470.19,421.43,False
29,2021-10-31,679.84,666.29,False
29,2021-11-30,689.19,605.56,False
29,2021-12-31,549.97,472.52,False
29,2022-01-31,595.52,496.25,False
29,2022-02-28,574.51,508.91,False
29,2022-03-31,420.67,212.24,False
29,2022-04-30,674.97,414.66,False
29,2022-05-31,479.08,316.59,False
29,2022-06-30,620.07,339.61,False
29,2022-07-31,425.42,315.0,False
29,2022-08-31,450.27,290.17,False
29,2022-09-30,673.11,670.84,True
29,2022-10-31,629.01,431.41,False
29,2022-11-30,627.14,601.56,False
29,2022-12-31,577.86,392.11,False
29,2023-01-31,487.13,380.95,False
29,2023-02-28,599.97,372.1,False
29,2023-03-31,672.75,370.62,False
29,2023-04-30,478.74,248.69,True
29,2023-05-31,466.05,435.0,False
29,2023-06-30,681.72,539.11,False
29,2023-07-31,578.68,438.84,False
29,2023-08-31,495.89,335.48,False
29,2023-09-30,680.6,644.04,False
29,2023-10-31,634.4,468.29,False
29,2023-11-30,474.24,377.29,False
29,2023-12-31,509.54,472.61,False
29,2024-01-31,437.1,233.63,False
29,2024-02-29,558.33,393.46,False
29,2024-03-31,649.83,432.85,False
29,2024-04-30,631.83,522.73,False
29,2024-05-31,660.97,508.65,False
29,2024-06-30,535.6,277.86,False
29,2024-07-31,630.28,315.14,False
29,2024-08-31,562.66,296.7,False
29,2024-09-30,480.21,313.14,False
29,2024-10-31,481.4,241.05,False
29,2024-11-30,686.28,420.1,False
29,2024-12-31,623.7,576.43,False
29,2025-01-31,501.58,332.37,False
29,2025-02-28,644.53,380.79,False
29,2025-03-31,668.22,603.63,False
29,2025-04-30,627.13,436.86,False
29,2025-05-31,601.19,324.18,False
29,2025-06-30,614.63,358.74,False
30,2024-06-30,3567.84,3482.61,True
30,2024-07-31,3022.59,2420.42,False
30,2024-08-31,3791.54,3334.67,False
30,2024-09-30,3448.12,2601.42,False
30,2024-10-31,4165.65,3806.38,False
30,2024-11-30,3791.37,2770.95,False
30,2024-12-31,3757.59,3248.4,False
30,2025-01-31,3037.57,2744.55,False
30,2025-02-28,3159.59,2109.99,False
30,2025-03-31,4034.86,3431.99,False
30,2025-04-30,3530.68,3437.28,False
30,2025-05-31,3219.82,1872.38,False
30,2025-06-30,3825.81,2648.14,True
31,2025-06-30,2432.56,1230.17,False
32,2025-04-30,2035.0,1462.82,False
32,2025-05-31,1816.37,1650.29,False
32,2025-06-30,2032.34,1068.67,False
33,2019-08-31,8428.35,7849.49,False
33,2019-09-30,8738.17,6783.91,False
33,2019-10-31,6199.21,5781.68,False
33,2019-11-30,6875.75,4435.02,False
33,2019-12-31,8254.53,7415.38,False
33,2020-01-31,8072.82,6344.21,False
33,2020-02-29,9141.21,4626.17,False
33,2020-03-31,5895.73,4565.83,False
33,2020-04-30,6864.31,4643.56,False
33,2020-05-31,6967.92,6036.65,False
33,2020-06-30,5958.49,5314.26,False
33,2020-07-31,7342.97,6188.08,False
33,2020-08-31,5913.78,4062.53,False
33,2020-09-30,8136.88,6800.31,False
33,2020-10-31,6454.81,4577.54,False
33,2020-11-30,6083.94,3887.19,False
33,2020-12-31,7340.13,7268.08,False
33,2021-01-31,7669.45,4522.54,False
33,2021-02-28,6129.26,4301.52,False
33,2021-03-31,8375.54,5958.06,False
33,2021-04-30,7209.41,4557.34,False
33,2021-05-31,7533.96,4778.54,False
33,2021-06-30,8193.95,8065.05,False
33,2021-07-31,5991.26,3222.05,False
33,2021-08-31,6828.27,3728.46,False
33,2021-09-30,8068.17,6650.21,False
33,2021-10-31,5756.21,5655.52,False
33,2021-11-30,8267.16,7054.49,False
33,2021-12-31,6887.6,4377.4,False
33,2022-01-31,8989.27,8749.86,False
33,2022-02-28,6287.02,6113.3,False
33,2022-03-31,9053.47,5444.0,False
33,2022-04-30,8362.57,7025.03,False
33,2022-05-31,5757.29,4556.68,False
33,2022-06-30,7409.41,7252.26,False
33,2022-07-31,8889.37,5282.69,False
33,2022-08-31,9410.64,5184.76,True
33,2022-09-30,7346.07,4013.25,False
33,2022-10-31,9173.35,6577.39,False
33,2022-11-30,7349.19,6332.97,True
33,2022-12-31,7938.25,6403.36,False
33,2023-01-31,6618.29,5672.05,False
33,2023-02-28,6455.87,6060.35,False
33,2023-03-31,5751.02,3589.72,False
33,2023-04-30,6727.65,4196.57,False
33,2023-05-31,7442.41,6447.86,False
33,2023-06-30,8255.17,4462.54,False
33,2023-07-31,8884.4,8018.57,False
33,2023-08-31,9242.35,7136.27,False
33,2023-09-30,8042.08,7008.2,False
33,2023-10-31,7679.89,4102.82,False
33,2023-11-30,9196.98,7286.07,False
33,2023-12-31,6720.23,4598.15,False
33,2024-01-31,8230.83,7355.84,False
33,2024-02-29,8093.24,5051.73,False
33,2024-03-31,7323.34,5282.13,False
33,2024-04-30,9255.92,4924.18,False
33,2024-05-31,6809.62,4916.27,True
33,2024-06-30,6842.53,5140.9,False
33,2024-07-31,7564.57,7288.88,False
33,2024-08-31,8603.06,6063.74,False
33,2024-09-30,6687.49,3877.05,False
33,2024-10-31,5966.61,3537.15,False
33,2024-11-30,9048.52,8207.58,False
33,2024-12-31,6118.35,3943.85,False
33,2025-01-31,6648.44,5036.21,False
33,2025-02-28,7054.68,4775.27,False
33,2025-03-31,8697.48,5687.26,False
33,2025-04-30,9318.73,6181.78,False
33,2025-05-31,7619.81,7395.49,False
33,2025-06-30,6088.48,4239.81,False
34,2024-01-31,16349.97,9759.81,False
34,2024-02-29,16981.04,15604.8,False
34,2024-03-31,17240.33,12406.23,False
34,2024-04-30,15105.45,12640.58,False
34,2024-05-31,17042.79,10477.89,True
34,2024-06-30,15123.31,7576.72,False
34,2024-07-31,17182.4,13015.1,False
34,2024-08-31,14826.57,7555.09,False
34,2024-09-30,17757.72,11023.43,False
34,2024-10-31,14905.69,9110.07,False
34,2024-11-30,16729.83,10417.27,True
34,2024-12-31,15942.96,9838.43,False
34,2025-01-31,18008.27,14553.39,False
34,2025-02-28,16032.8,11454.99,False
34,2025-03-31,17051.8,14512.33,False
34,2025-04-30,16339.01,11535.0,False
34,2025-05-31,16815.76,12885.11,True
34,2025-06-30,16722.15,9341.03,False
35,2023-10-31,816.49,690.78,False
35,2023-11-30,940.25,891.2,False
35,2023-12-31,997.88,708.13,True
35,2024-01-31,1139.5,609.09,False
35,2024-02-29,1024.16,833.88,False
35,2024-03-31,871.38,440.04,False
35,2024-04-30,1011.72,928.82,False
35,2024-05-31,1164.63,864.79,False
35,2024-06-30,1138.9,826.44,False
35,2024-07-31,1170.42,1101.69,False
35,2024-08-31,783.12,543.42,False
35,2024-09-30,1193.68,718.28,False
35,2024-10-31,1181.54,820.82,False
35,2024-11-30,1226.63,654.14,False
35,2024-12-31,782.33,538.04,False
35,2025-01-31,960.94,959.59,False
35,2025-02-28,905.12,552.17,False
35,2025-03-31,930.65,497.3,False
35,2025-04-30,976.23,840.89,False
35,2025-05-31,1097.76,553.47,False
35,2025-06-30,1074.36,797.17,True
36,2025-02-28,682.75,528.59,True
36,2025-03-31,680.86,539.14,False
36,2025-04-30,676.42,609.79,False
36,2025-05-31,492.75,411.73,False
36,2025-06-30,673.57,394.0,False
37,2022-03-31,4536.04,3968.98,False
37,2022-04-30,4286.14,3422.82,False
37,2022-05-31,4533.61,3578.85,False
37,2022-06-30,3143.33,2316.51,False
37,2022-07-31,3360.54,2020.11,False
37,2022-08-31,3304.67,2007.44,False
37,2022-09-30,4569.11,3442.96,False
37,2022-10-31,2992.46,2537.84,False
37,2022-11-30,4405.91,3655.83,False
37,2022-12-31,3362.44,2845.23,False
37,2023-01-31,4628.38,3786.88,False
37,2023-02-28,3357.83,1999.46,False
37,2023-03-31,3261.43,2601.48,False
37,2023-04-30,4102.55,3722.94,False
37,2023-05-31,4290.19,2547.78,False
37,2023-06-30,4172.73,2854.87,False
37,2023-07-31,2905.51,1829.86,True
37,2023-08-31,4514.74,2806.81,False
37,2023-09-30,2920.37,2433.91,False
37,2023-10-31,4550.29,4295.74,False
37,2023-11-30,4556.06,4547.31,False
37,2023-12-31,4449.63,2778.81,False
37,2024-01-31,2974.02,1628.15,False
37,2024-02-29,3466.23,3029.8,False
37,2024-03-31,4474.58,4469.27,False
37,2024-04-30,2922.97,2062.44,False
37,2024-05-31,2888.96,1965.11,False
37,2024-06-30,3920.78,2573.56,False
37,2024-07-31,3286.68,1666.97,False
37,2024-08-31,4030.01,3551.05,True
37,2024-09-30,4434.92,3591.23,False
37,2024-10-31,4031.67,3758.39,False
37,2024-11-30,3948.81,3930.41,False
37,2024-12-31,3685.7,3146.48,False
37,2025-01-31,3280.71,2619.4,False
37,2025-02-28,4609.54,3092.78,False
37,2025-03-31,3248.0,3240.9,False
37,2025-04-30,4078.91,3680.02,False
37,2025-05-31,3971.98,2091.94,False
37,2025-06-30,4126.87,3461.48,False
38,2025-01-31,1313.54,985.39,False
38,2025-02-28,1730.9,1426.81,False
38,2025-03-31,1304.76,1067.25,False
38,2025-04-30,1323.0,1127.95,False
38,2025-05-31,1707.76,1568.89,False
38,2025-06-30,1196.78,1064.6,False
39,2025-06-30,3427.04,3149.72,False
40,2021-06-30,6704.19,5148.6,False
40,2021-07-31,5948.71,3431.49,False
40,2021-08-31,5779.95,5552.53,False
40,2021-09-30,6206.76,4204.85,True
40,2021-10-31,5448.5,3877.52,True
40,2021-11-30,6225.69,5855.18,False
40,2021-12-31,6296.23,3813.1,False
40,2022-01-31,6603.07,3950.79,False
40,2022-02-28,5792.8,5221.17,False
40,2022-03-31,5446.18,5166.7,False
40,2022-04-30,6721.03,4923.19,False
40,2022-05-31,5489.92,3665.29,True
40,2022-06-30,6723.68,6108.38,False
40,2022-07-31,6673.17,3620.54,False
40,2022-08-31,5501.6,3330.65,False
40,2022-09-30,6039.55,3830.77,True
40,2022-10-31,5631.95,3230.7,False
40,2022-11-30,6431.71,6328.04,False
40,2022-12-31,5781.79,5198.68,False
40,2023-01-31,5810.19,3580.55,True
40,2023-02-28,5752.18,3898.02,False
40,2023-03-31,5490.15,3322.93,False
40,2023-04-30,5604.15,3762.19,False
40,2023-05-31,5614.97,3039.77,False
40,2023-06-30,5814.29,4545.05,False
40,2023-07-31,5590.94,4418.8,False
40,2023-08-31,5600.31,4547.45,False
40,2023-09-30,6064.86,3281.92,False
40,2023-10-31,5819.75,5302.9,True
40,2023-11-30,5971.31,4354.37,False
40,2023-12-31,6181.69,5153.09,False
40,2024-01-31,6570.78,4316.59,False
40,2024-02-29,6540.92,6506.42,False
40,2024-03-31,5907.6,3530.28,False
40,2024-04-30,6407.85,4782.08,False
40,2024-05-31,6538.38,4450.69,False
40,2024-06-30,5955.36,3955.05,False
40,2024-07-31,6435.97,3623.46,False
40,2024-08-31,6691.38,3932.83,False
40,2024-09-30,6188.49,4609.26,False
40,2024-10-31,5716.19,4437.66,False
40,2024-11-30,6299.78,3594.73,False
40,2024-12-31,5655.97,3615.98,False
40,2025-01-31,5652.69,5160.09,False
40,2025-02-28,6658.52,6558.4,False
40,2025-03-31,5598.85,3847.94,False
40,2025-04-30,5902.09,3207.84,False
40,2025-05-31,6547.7,5879.59,False
40,2025-06-30,6314.77,3853.6,False
41,2024-09-30,5544.88,3464.63,False
41,2024-10-31,3504.93,3278.28,False
41,2024-11-30,4968.59,4348.18,False
41,2024-12-31,4573.86,3090.14,False
41,2025-01-31,4638.81,4454.97,True
41,2025-02-28,4184.14,2526.26,False
41,2025-03-31,5625.14,4129.05,False
41,2025-04-30,5279.8,3047.74,False
41,2025-05-31,4507.67,3599.17,False
41,2025-06-30,5300.52,3704.71,False
42,2024-12-31,668.2,402.41,False
42,2025-01-31,877.82,708.9,False
42,2025-02-28,877.5,658.68,True
42,2025-03-31,670.14,519.75,False
42,2025-04-30,1021.29,592.7,True
42,2025-05-31,850.95,526.52,True
42,2025-06-30,971.26,539.82,False
43,2024-09-30,943.52,650.91,False
43,2024-10-31,1066.76,933.83,True
43,2024-11-30,1281.39,792.5,False
43,2024-12-31,1164.69,1123.43,False
43,2025-01-31,883.0,449.96,False
43,2025-02-28,1141.55,1013.26,False
43,2025-03-31,1040.26,535.79,False
43,2025-04-30,1222.24,1181.42,False
43,2025-05-31,1190.44,999.08,False
43,2025-06-30,1323.86,1288.88,False
44,2021-04-30,5684.1,3630.62,False
44,2021-05-31,6253.49,3158.9,False
44,2021-06-30,5600.78,4544.16,False
44,2021-07-31,4599.64,3081.69,False
44,2021-08-31,4931.99,3109.74,False
44,2021-09-30,5926.54,5735.36,False
44,2021-10-31,4753.55,4583.92,False
44,2021-11-30,4042.37,2350.22,False
44,2021-12-31,4189.89,4123.01,False
44,2022-01-31,5081.05,3167.17,False
44,2022-02-28,5488.23,4805.43,False
44,2022-03-31,5274.93,5022.68,False
44,2022-04-30,5729.74,3024.17,True
44,2022-05-31,4347.22,3615.85,False
44,2022-06-30,4829.45,4550.76,False
44,2022-07-31,6115.93,4017.79,False
44,2022-08-31,4497.47,2677.37,False
44,2022-09-30,4676.37,3343.51,False
44,2022-10-31,4112.26,3567.23,False
